time_s,K_filt
0.0,9e-06
0.04,0.03244
0.08,0.06782
0.12,0.103306
0.16,0.136885
0.2,0.167742
0.24,0.162346
0.28,0.149772
0.32,0.133546
0.36,0.11642
0.4,0.099514
0.44,0.084277
0.48,0.071715
0.52,0.061488
0.56,0.052959
0.6,0.045718
0.64,0.039659
0.68,0.033829
0.72,0.027678
0.76,0.021608
0.8,0.01607
0.84,0.010946
0.88,0.006744
0.92,0.003984
0.96,0.002421
1.0,0.001832
1.04,0.002086
1.08,0.003033
1.12,0.004489
1.16,0.0062
1.2,0.007653
1.24,0.008611
1.28,0.008801
1.32,0.008299
1.36,0.007156
1.4,0.005954
1.44,0.004834
1.48,0.003927
1.52,0.002945
1.56,0.002019
1.6,0.001214
1.64,0.000674
1.68,0.000279
1.72,7.3e-05
1.76,-0.000145
1.8,-0.000404
1.84,-0.000416
1.88,-2.4e-05
1.92,0.000843
1.96,0.002076
2.0,0.003537
2.04,0.004777
2.08,0.005755
2.12,0.006563
2.16,0.007365
2.2,0.008146
2.24,0.009061
2.28,0.010121
2.32,0.010877
2.36,0.011373
2.4,0.011393
2.44,0.010967
2.48,0.010025
2.52,0.009084
2.56,0.008059
2.6,0.006967
2.64,0.005785
2.68,0.004777
2.72,0.004017
2.76,0.003562
2.8,0.003659
2.84,0.004125
2.88,0.004701
2.92,0.005143
2.96,0.005249
3.0,0.004845
3.04,0.004151
3.08,0.003497
3.12,0.002929
3.16,0.002569
3.2,0.002269
3.24,0.001918
3.28,0.001691
3.32,0.001416
3.36,0.001094
3.4,0.000914
3.44,0.000913
3.48,0.000845
3.52,0.000936
3.56,0.001129
3.6,0.001448
3.64,0.001891
3.68,0.002254
3.72,0.002462
3.76,0.002727
3.8,0.002902
3.84,0.002979
3.88,0.002858
3.92,0.00277
3.96,0.002345
4.0,0.001846
4.04,0.001326
4.08,0.001106
4.12,0.00079
4.16,0.000506
4.2,-4.7e-05
4.24,-0.000649
4.28,-0.001465
4.32,-0.002478
4.36,-0.003348
4.4,-0.003818
4.44,-0.004178
4.48,-0.004303
4.52,-0.004303
4.56,-0.004352
4.6,-0.004421
4.64,-0.004498
4.68,-0.004743
4.72,-0.004857
4.76,-0.004935
4.8,-0.005197
4.84,-0.005451
4.88,-0.00554
4.92,-0.005666
4.96,-0.005729
5.0,-0.005653
5.04,-0.005573
5.08,-0.005569
5.12,-0.00558
5.16,-0.005517
5.2,-0.005473
5.24,-0.005447
5.28,-0.005374
5.32,-0.005261
5.36,-0.005289
5.4,-0.00524
5.44,-0.00515
5.48,-0.005042
5.52,-0.004892
5.56,-0.004659
5.6,-0.004475
5.64,-0.004366
5.68,-0.004342
5.72,-0.004393
5.76,-0.004459
5.8,-0.004462
5.84,-0.004456
5.88,-0.004471
5.92,-0.004409
5.96,-0.004267
6.0,-0.004128
6.04,-0.003947
6.08,-0.003693
6.12,-0.003617
6.16,-0.003579
6.2,-0.003569
6.24,-0.003648
6.28,-0.003799
6.32,-0.003859
6.36,-0.003993
6.4,-0.004094
6.44,-0.004133
6.48,-0.004108
6.52,-0.00392
6.56,-0.003717
6.6,-0.00368
6.64,-0.003609
6.68,-0.003565
6.72,-0.003675
6.76,-0.003818
6.8,-0.003827
6.84,-0.003847
6.88,-0.003856
6.92,-0.003876
6.96,-0.003789
7.0,-0.003791
7.04,-0.003824
7.08,-0.003875
7.12,-0.003775
7.16,-0.003706
7.2,-0.003585
7.24,-0.003432
7.28,-0.003336
7.32,-0.003354
7.36,-0.003276
7.4,-0.003177
7.44,-0.003138
7.48,-0.002942
7.52,-0.00269
7.56,-0.002655
7.6,-0.002553
7.64,-0.002386
7.68,-0.002336
7.72,-0.002268
7.76,-0.002135
7.8,-0.002143
7.84,-0.002245
7.88,-0.002188
7.92,-0.002217
7.96,-0.002225
8.0,-0.002132
8.04,-0.002008
8.08,-0.002023
8.12,-0.002102
8.16,-0.00215
8.2,-0.002196
8.24,-0.002284
