time_s,SPG
40.866015911102295,29.92
40.91365456581116,30.48
40.945602893829346,29.13
40.99356198310852,27.91
41.02677345275879,29.98
41.07744884490967,30.28
41.11229753494263,29.75
41.144371509552,29.46
41.19203972816467,30.27
41.224225759506226,28.7
41.273250341415405,29.39
41.30400347709656,28.51
41.351950883865356,29.6
41.384146213531494,29.81
41.43223285675049,31.08
41.46398663520813,29.64
41.51197624206543,29.61
41.5476508140564,29.59
41.59205961227417,29.98
41.629772901535034,28.73
41.661579608917236,29.43
41.70956873893738,29.85
41.741583585739136,29.17
41.78957414627075,30.05
41.82189607620239,30.5
41.870463848114014,28.98
41.90288162231445,29.95
41.95410084724426,31.23
41.987162590026855,29.57
42.029881715774536,29.42
42.06178164482117,30.69
42.1094753742218,27.99
42.147385358810425,28.27
42.19509840011597,28.48
42.22743511199951,28.72
42.27494263648987,29.8
42.30698919296265,28.31
42.356547355651855,31.22
42.38722109794617,29.61
42.42872357368469,30.12
42.47666358947754,29.62
42.508665561676025,31.04
42.55647301673889,30.4
42.588517904281616,30.64
42.63611817359924,28.87
42.676486015319824,29.01
42.71587371826172,29.19
42.744553089141846,30.37
42.79252624511719,29.28
42.824047803878784,28.83
42.87159752845764,31.96
42.90336775779724,30.44
42.951189279556274,30.22
42.983173847198486,30.2
43.036274433135986,29.78
43.07393002510071,29.64
43.1059136390686,29.39
43.153934955596924,30.37
43.187596797943115,30.23
43.229724645614624,30.25
43.261778354644775,30.77
43.309953451156616,30.01
43.34199500083923,30.42
43.39018726348877,30.49
43.42197299003601,31.05
43.47035074234009,29.78
43.50831842422485,30.0
43.549880027770996,30.55
43.5815863609314,31.05
43.629947662353516,30.37
43.668479681015015,31.41
43.716413497924805,29.95
43.74619936943054,30.81
43.794047355651855,30.32
43.82640838623047,29.87
43.87443399429321,31.82
