time_s,K_filt
0.0,0.124479
0.04,0.240678
0.08,0.352028
0.12,0.458067
0.16,0.560285
0.2,0.529503
0.24,0.504044
0.28,0.476262
0.32,0.450434
0.36,0.423147
0.4,0.401618
0.44,0.378403
0.48,0.359635
0.52,0.339986
0.56,0.323444
0.6,0.307437
0.64,0.293798
0.68,0.277058
0.72,0.262857
0.76,0.248991
0.8,0.23572
0.84,0.223149
0.88,0.214976
0.92,0.207305
0.96,0.199591
1.0,0.192356
1.04,0.185592
1.08,0.178904
1.12,0.172361
1.16,0.166565
1.2,0.160885
1.24,0.155238
1.28,0.149619
1.32,0.144207
1.36,0.139273
1.4,0.134559
1.44,0.129827
1.48,0.125892
1.52,0.121811
1.56,0.117566
1.6,0.113269
1.64,0.109406
1.68,0.105374
1.72,0.101774
1.76,0.098513
1.8,0.095513
1.84,0.092396
1.88,0.089543
1.92,0.086587
1.96,0.082025
2.0,0.077702
2.04,0.071981
2.08,0.0665
2.12,0.061585
2.16,0.057699
2.2,0.050983
2.24,0.045107
2.28,0.037817
2.32,0.029902
2.36,0.020561
2.4,0.014413
2.44,0.009393
2.48,0.005725
2.52,0.002677
2.56,0.002026
2.6,0.001378
2.64,0.000885
2.68,0.000591
2.72,0.000717
2.76,0.00135
2.8,0.002428
2.84,0.00382
2.88,0.005551
2.92,0.007409
2.96,0.008857
3.0,0.010212
3.04,0.010904
3.08,0.011201
3.12,0.010365
3.16,0.009394
3.2,0.00785
3.24,0.006243
3.28,0.004389
3.32,0.003336
3.36,0.002186
3.4,0.000999
3.44,-0.00015
3.48,-0.001057
3.52,-0.002316
3.56,-0.003548
3.6,-0.003898
3.64,-0.003495
3.68,-0.00318
3.72,-0.002736
3.76,-0.002291
3.8,-0.002823
3.84,-0.003823
3.88,-0.004648
3.92,-0.00568
3.96,-0.006691
4.0,-0.007167
4.04,-0.007857
4.08,-0.008446
4.12,-0.008919
4.16,-0.003987
4.2,-0.016316
4.24,-0.034022
4.28,-0.073852
4.32,-0.101122
4.36,-0.116526
4.4,-0.109607
4.44,-0.095637
4.48,-0.057719
4.52,-0.031003
4.56,-0.021003
4.6,-0.015342
4.64,-0.009013
4.68,-0.003106
4.72,0.00226
4.76,0.008027
4.8,0.01377
4.84,0.017987
4.88,0.020576
4.92,0.020302
4.96,0.01936
5.0,0.01538
5.04,0.011216
5.08,0.005126
5.12,0.001548
5.16,-0.003249
5.2,-0.005363
5.24,-0.010449
5.28,-0.014703
5.32,-0.022663
5.36,-0.029659
5.4,-0.039093
5.44,-0.045394
5.48,-0.050094
5.52,-0.051273
5.56,-0.051924
5.6,-0.050843
5.64,-0.050109
