time_s,K_filt
0.0,1.3e-05
0.04,0.028558
0.08,0.060933
0.12,0.094719
0.16,0.130324
0.2,0.162604
0.24,0.158528
0.28,0.144806
0.32,0.127323
0.36,0.106995
0.4,0.088655
0.44,0.076364
0.48,0.06859
0.52,0.06192
0.56,0.055024
0.6,0.048261
0.64,0.042859
0.68,0.038686
0.72,0.035553
0.76,0.033512
0.8,0.03188
0.84,0.029575
0.88,0.026939
0.92,0.025322
0.96,0.025034
1.0,0.026021
1.04,0.028154
1.08,0.030474
1.12,0.031253
1.16,0.030113
1.2,0.027729
1.24,0.024482
1.28,0.020466
1.32,0.016496
1.36,0.012792
1.4,0.009589
1.44,0.006973
1.48,0.005097
1.52,0.004028
1.56,0.003526
1.6,0.003021
1.64,0.002618
1.68,0.002285
1.72,0.001746
1.76,0.001195
1.8,0.001083
1.84,0.001091
1.88,0.001258
1.92,0.001623
1.96,0.001946
2.0,0.00214
2.04,0.002464
2.08,0.002577
2.12,0.002573
2.16,0.002494
2.2,0.002351
2.24,0.002119
2.28,0.002054
2.32,0.001921
2.36,0.001719
2.4,0.001428
2.44,0.001097
2.48,0.000927
2.52,0.000791
2.56,0.000906
2.6,0.001149
2.64,0.001395
2.68,0.001428
2.72,0.001364
2.76,0.000852
2.8,0.000297
2.84,-0.00041
2.88,-0.000848
2.92,-0.001058
2.96,-0.000694
3.0,-0.00034
3.04,0.000167
3.08,0.000596
3.12,0.001102
3.16,0.0014
3.2,0.001776
3.24,0.002219
3.28,0.002619
3.32,0.002966
3.36,0.003536
3.4,0.004192
3.44,0.004764
3.48,0.005256
3.52,0.005701
3.56,0.005851
3.6,0.00575
3.64,0.005599
3.68,0.005584
3.72,0.005213
3.76,0.004313
3.8,0.003095
3.84,0.001901
3.88,0.000565
3.92,-0.000451
3.96,-0.00119
4.0,-0.001627
4.04,-0.002112
4.08,-0.002603
4.12,-0.003109
4.16,-0.003421
4.2,-0.003713
4.24,-0.003912
4.28,-0.004112
4.32,-0.00425
4.36,-0.004372
4.4,-0.004359
4.44,-0.004423
4.48,-0.004367
4.52,-0.004346
4.56,-0.004244
4.6,-0.004191
4.64,-0.004125
4.68,-0.004222
4.72,-0.004352
4.76,-0.004422
4.8,-0.004465
4.84,-0.004524
4.88,-0.00466
4.92,-0.004924
4.96,-0.005261
5.0,-0.005568
5.04,-0.005811
5.08,-0.005949
5.12,-0.005831
5.16,-0.005904
5.2,-0.006539
5.24,-0.008361
5.28,-0.010812
5.32,-0.013694
5.36,-0.016132
5.4,-0.01702
5.44,-0.015656
5.48,-0.012695
5.52,-0.008939
5.56,-0.005166
5.6,-0.002301
5.64,-0.000406
5.68,0.00069
5.72,0.001146
5.76,0.001243
5.8,0.001104
5.84,0.000788
5.88,0.000339
5.92,-8.7e-05
5.96,-0.00063
6.0,-0.001262
6.04,-0.002251
6.08,-0.004032
6.12,-0.006261
6.16,-0.008481
6.2,-0.010598
6.24,-0.012143
6.28,-0.012554
6.32,-0.012071
