time_s,K_filt
443.084,0.001861
443.124,0.0025
443.164,0.003095
443.204,0.003477
443.244,0.003354
443.284,0.003397
443.324,0.003669
443.364,0.004106
443.404,0.004706
443.444,0.004883
443.484,0.003477
443.524,0.001726
443.564,0.000672
443.604,0.00048
443.644,0.001419
443.684,0.003947
443.724,0.00656
443.764,0.007815
443.804,0.008679
443.844,0.008861
443.884,0.008712
443.924,0.008556
443.964,0.009011
444.004,0.008666
444.044,0.008361
444.084,0.00789
444.124,0.00786
444.164,0.007765
444.204,0.00795
444.244,0.008081
444.284,0.008328
444.324,0.007861
444.364,0.007376
444.404,0.006814
444.444,0.006319
444.484,0.006038
444.524,0.006002
444.564,0.005639
444.604,0.005567
444.644,0.005526
444.684,0.005279
444.724,0.004724
444.764,0.004293
444.804,0.003686
444.844,0.002902
444.884,0.002567
444.924,0.002737
444.964,0.00362
445.004,0.005224
445.044,0.006931
445.084,0.007714
445.124,0.008073
445.164,0.007844
445.204,0.006603
445.244,0.005121
445.284,0.004217
445.324,0.003558
445.364,0.003228
445.404,0.003692
445.444,0.004851
445.484,0.006091
445.524,0.007507
445.564,0.008726
445.604,0.010156
445.644,0.011116
445.684,0.011527
445.724,0.011166
445.764,0.010655
445.804,0.009164
445.844,0.007582
445.884,0.006385
445.924,0.005639
445.964,0.004774
446.004,0.00421
446.044,0.003656
446.084,0.003082
446.124,0.002584
446.164,0.002481
446.204,0.00232
446.244,0.002195
446.284,0.002065
446.324,0.001871
446.364,0.00121
446.404,0.000961
446.444,0.000432
446.484,-1e-05
446.524,-0.000445
446.564,-0.000306
446.604,-0.000366
446.644,-0.000184
446.684,-9.5e-05
446.724,-0.000218
446.764,-0.000719
446.804,-0.001744
446.844,-0.002455
446.884,-0.003454
446.924,-0.00431
446.964,-0.005022
447.004,-0.00546
447.044,-0.006011
447.084,-0.006384
447.124,-0.006446
447.164,-0.00686
447.204,-0.007506
447.244,-0.00828
447.284,-0.008871
447.324,-0.009771
447.364,-0.010585
447.404,-0.010925
447.444,-0.010978
447.484,-0.010768
447.524,-0.010298
447.564,-0.009647
447.604,-0.009123
447.644,-0.008869
447.684,-0.008736
447.724,-0.008333
447.764,-0.007919
447.804,-0.007299
447.844,-0.006195
447.884,-0.005086
447.924,-0.003732
447.964,-0.002673
448.004,-0.001524
448.044,-0.001101
448.084,-0.000706
448.124,-0.001157
448.164,-0.00148
448.204,-0.001887
448.244,-0.002184
448.284,-0.002703
448.324,-0.002958
448.364,-0.003017
448.404,-0.003311
448.444,-0.003088
448.484,-0.003045
448.524,-0.003061
448.564,-0.003044
448.604,-0.002993
448.644,-0.003265
448.684,-0.002972
448.724,-0.002689
448.764,-0.002535
448.804,-0.002369
448.844,-0.002155
448.884,-0.002146
448.924,-0.002023
448.964,-0.001945
449.004,-0.00183
449.044,-0.001772
449.084,-0.001834
449.124,-0.001907
449.164,-0.001808
449.204,-0.001663
449.244,-0.001299
449.284,-0.000951
449.324,-0.000729
449.364,-0.000553
449.404,-0.000494
449.444,-0.000624
449.484,-0.000669
449.524,-0.000678
449.564,-0.000591
449.604,-0.000539
449.644,-0.000615
449.684,-0.000511
449.724,-0.000551
449.764,-0.000632
449.804,-0.000609
449.844,-0.000531
449.884,-0.000644
449.924,-0.000632
449.964,-0.000756
450.004,-0.000727
450.044,-0.000617
450.084,-0.00057
450.124,-0.000431
450.164,-0.000462
450.204,-0.000444
450.244,-0.000456
450.284,-0.000338
450.324,-1e-05
450.364,0.000271
450.404,0.000468
450.444,0.000474
450.484,0.000537
450.524,0.000269
450.564,0.000398
450.604,0.000374
450.644,0.000525
450.684,0.000544
450.724,0.000672
450.764,0.000633
450.804,0.000552
450.844,0.000428
450.884,0.000475
450.924,0.000639
450.964,0.000704
451.004,0.000819
451.044,0.000968
451.084,0.000956
451.124,0.000856
451.164,0.000989
451.204,0.000956
451.244,0.001125
451.284,0.001156
451.324,0.00111
451.364,0.000938
451.404,0.000843
451.444,0.000944
451.484,0.001064
451.524,0.000913
451.564,0.001115
451.604,0.001188
451.644,0.000923
451.684,0.00091
451.724,0.001131
451.764,0.000824
451.804,0.000764
451.844,0.000856
451.884,0.000653
451.924,0.000522
451.964,0.000609
452.004,0.000487
452.044,0.000242
452.084,0.000362
452.124,0.000543
452.164,0.000638
452.204,0.000692
452.244,0.000757
452.284,0.000635
452.324,0.000594
452.364,0.000454
452.404,0.000462
452.444,0.000431
452.484,0.000483
452.524,0.000322
452.564,0.000313
452.604,0.000134
452.644,6e-06
452.684,-0.000244
452.724,-8.3e-05
452.764,-8.5e-05
452.804,8e-05
452.844,0.000491
452.884,0.00076
452.924,0.000645
452.964,0.000676
453.004,0.000635
453.044,0.000384
453.084,0.000321
453.124,0.000196
453.164,6.5e-05
453.204,0.000291
453.244,0.000226
453.284,0.000252
453.324,0.000225
453.364,9.7e-05
453.404,-0.000194
453.444,-0.000291
453.484,-0.000625
453.524,-0.00064
453.564,-0.000516
453.604,-0.000638
453.644,-0.000671
453.684,-0.000782
453.724,-0.000971
453.764,-0.001198
453.804,-0.00132
453.844,-0.001214
453.884,-0.001007
453.924,-0.000961
453.964,-0.000881
454.004,-0.000726
454.044,-0.000829
454.084,-0.001087
454.124,-0.001074
454.164,-0.001295
454.204,-0.001242
454.244,-0.001308
454.284,-0.001253
454.324,-0.001111
454.364,-0.000836
454.404,-0.000816
454.444,-0.000861
454.484,-0.000736
454.524,-0.000802
454.564,-0.000645
454.604,-0.000735
454.644,-0.000571
454.684,-0.000494
454.724,-0.000489
454.764,-0.000747
454.804,-0.000722
454.844,-0.000544
454.884,-0.000624
454.924,-0.000413
454.964,-8e-06
455.004,0.000283
455.044,-9.8e-05
455.084,2.7e-05
455.124,-7.5e-05
455.164,-0.000302
455.204,-0.00012
455.244,0.000196
455.284,0.000399
455.324,0.000512
455.364,0.000713
455.404,0.000427
455.444,0.000609
455.484,0.000595
455.524,0.00046
455.564,0.000418
455.604,0.000593
455.644,0.000439
455.684,0.000566
455.724,0.000697
455.764,0.000822
455.804,0.000665
455.844,0.000664
455.884,0.00045
455.924,0.000348
455.964,0.000265
456.004,0.000404
456.044,0.000472
456.084,0.000487
456.124,0.000564
456.164,0.000636
456.204,0.000412
456.244,0.000272
456.284,0.000429
456.324,0.000633
456.364,0.000236
456.404,0.000499
456.444,0.00066
456.484,0.000756
456.524,0.000378
456.564,0.000617
456.604,0.000633
456.644,0.000709
456.684,0.00049
456.724,0.000679
456.764,0.000817
456.804,0.000661
456.844,0.000475
456.884,0.000725
456.924,0.000753
456.964,0.000847
457.004,0.001073
457.044,0.001267
457.084,0.001212
457.124,0.001186
457.164,0.001243
457.204,0.001124
457.244,0.001329
457.284,0.001518
457.324,0.001329
457.364,0.001139
457.404,0.001061
457.444,0.000819
457.484,0.000463
457.524,0.000758
457.564,0.000813
457.604,0.000967
457.644,0.001198
457.684,0.00141
457.724,0.001458
457.764,0.001675
457.804,0.001749
457.844,0.001691
457.884,0.0014
457.924,0.001483
457.964,0.00134
458.004,0.001386
458.044,0.001269
458.084,0.001673
458.124,0.001434
458.164,0.001462
458.204,0.001105
458.244,0.000976
458.284,0.000626
458.324,0.000757
458.364,0.000734
458.404,0.000901
458.444,0.000882
458.484,0.000922
458.524,0.000697
458.564,0.000485
458.604,0.000385
458.644,0.000497
458.684,0.000408
458.724,0.000694
458.764,0.000719
458.804,0.000893
458.844,0.001018
458.884,0.001234
458.924,0.001033
458.964,0.000986
459.004,0.0007
459.044,0.000409
459.084,0.000338
459.124,0.00045
459.164,0.000227
459.204,0.000357
459.244,0.00038
459.284,0.000221
459.324,5e-05
459.364,0.000313
459.404,0.000292
459.444,0.000147
459.484,0.000228
459.524,4.8e-05
459.564,-0.000206
459.604,-0.000358
459.644,-0.000336
459.684,-0.00071
459.724,-0.000532
459.764,-0.000454
459.804,-0.00038
459.844,-0.00029
459.884,1.8e-05
459.924,0.000207
459.964,0.00023
460.004,0.000339
460.044,0.000282
460.084,0.000119
460.124,-0.000169
460.164,-0.000283
460.204,-0.000299
460.244,-0.000167
460.284,-0.000169
460.324,-0.000265
460.364,0.000181
460.404,8.4e-05
460.444,-4.1e-05
460.484,4.7e-05
460.524,4.6e-05
460.564,-0.000146
460.604,-0.000153
460.644,-0.000171
460.684,-0.000263
460.724,-0.000301
460.764,-0.000276
460.804,-0.000269
460.844,-0.000248
460.884,-0.000194
460.924,-1e-06
460.964,-6.5e-05
461.004,-2.2e-05
461.044,1.6e-05
461.084,0.000204
461.124,0.000164
461.164,6.3e-05
461.204,-2.8e-05
461.244,-0.000203
461.284,-0.000542
461.324,-0.00063
461.364,-0.000473
461.404,-0.000645
461.444,-0.000679
461.484,-0.000387
461.524,-0.000235
461.564,-0.000237
461.604,3.9e-05
461.644,0.000107
461.684,0.000138
461.724,-3.5e-05
461.764,4e-05
461.804,-7.7e-05
461.844,1.1e-05
461.884,-0.00019
461.924,-0.000138
461.964,-0.000322
462.004,-0.000383
462.044,-0.000423
462.084,-0.000457
462.124,-0.000428
462.164,-0.000516
462.204,-0.000361
462.244,-0.000499
462.284,-0.000232
462.324,-0.000134
462.364,0.000127
462.404,0.0003
462.444,0.000555
462.484,0.000399
462.524,0.000556
462.564,0.000443
462.604,0.000314
462.644,0.000172
462.684,0.000239
462.724,4.3e-05
462.764,3e-06
462.804,-4.5e-05
462.844,0.000106
462.884,0.000207
462.924,0.000249
462.964,0.000246
463.004,1.4e-05
463.044,-0.000104
463.084,-0.000252
463.124,-0.000229
463.164,-5.6e-05
463.204,5.9e-05
463.244,0.000157
463.284,0.000114
463.324,4.8e-05
463.364,-0.00012
463.404,1e-06
463.444,-1.3e-05
463.484,-0.000129
463.524,-0.000391
463.564,-0.000487
463.604,-0.000576
463.644,-0.000562
463.684,-0.000551
463.724,-0.000492
463.764,-0.000602
463.804,-0.000497
463.844,-0.000747
463.884,-0.000658
463.924,-0.000521
463.964,-0.000264
464.004,-0.000297
464.044,-0.000233
464.084,-0.000241
464.124,-0.000352
464.164,-0.000286
464.204,-0.00037
464.244,-0.000297
464.284,-0.000124
464.324,-6.6e-05
464.364,-0.000106
464.404,0.000206
464.444,0.000574
464.484,0.000761
464.524,0.001403
464.564,0.001904
464.604,0.002311
464.644,0.002548
464.684,0.002969
464.724,0.003307
464.764,0.003544
464.804,0.003651
464.844,0.003799
464.884,0.003742
464.924,0.003433
464.964,0.002996
465.004,0.002931
465.044,0.002728
465.084,0.002362
465.124,0.002133
465.164,0.00192
465.204,0.001466
465.244,0.001001
465.284,0.001023
465.324,0.000911
465.364,0.000994
465.404,0.000924
465.444,0.000921
465.484,0.000752
465.524,0.000575
465.564,0.000148
465.604,-5.1e-05
465.644,-2.1e-05
465.684,2.6e-05
465.724,0.000218
465.764,0.000547
465.804,0.000841
465.844,0.000922
465.884,0.001046
465.924,0.001178
465.964,0.001966
466.004,0.002749
466.044,0.00344
466.084,0.003995
466.124,0.004339
466.164,0.003668
466.204,0.00271
466.244,0.002069
466.284,0.001368
466.324,0.001024
466.364,0.001114
466.404,0.00139
466.444,0.001662
466.484,0.001392
466.524,0.001195
466.564,0.001245
466.604,0.001139
466.644,0.000737
466.684,0.000806
466.724,0.000859
466.764,0.000297
466.804,5.6e-05
466.844,0.000374
466.884,0.000632
466.924,0.000582
466.964,0.000767
467.004,0.000762
467.044,0.000396
467.084,0.000307
467.124,0.00021
467.164,0.000455
467.204,0.000772
467.244,0.000987
467.284,0.001129
467.324,0.001111
467.364,0.000809
467.404,0.000436
467.444,0.000321
467.484,1.3e-05
467.524,-5.3e-05
467.564,5e-06
467.604,0.000394
467.644,0.000431
467.684,0.000269
467.724,0.000444
467.764,0.000416
467.804,0.000441
467.844,0.000393
467.884,0.000673
467.924,0.000431
467.964,0.000691
468.004,0.000199
468.044,0.000123
468.084,0.000324
468.124,0.000482
468.164,0.000163
468.204,0.000283
468.244,0.000594
468.284,0.000383
468.324,0.000371
468.364,0.000472
468.404,0.000573
468.444,0.000343
468.484,0.000277
468.524,6.1e-05
468.564,-6.5e-05
468.604,-0.000219
468.644,-0.000366
468.684,-0.000696
468.724,-0.00027
468.764,-0.000155
468.804,-4.1e-05
468.844,7.5e-05
468.884,0.000155
468.924,1.8e-05
468.964,-1e-05
469.004,7.3e-05
469.044,-8.5e-05
469.084,0.000114
469.124,-0.000182
469.164,-0.000412
469.204,-0.000688
469.244,-0.000732
469.284,-0.000819
469.324,-0.000746
469.364,-0.000873
469.404,-0.00086
469.444,-0.00081
469.484,-0.000895
469.524,-0.000845
469.564,-0.00042
469.604,-0.000352
469.644,-0.000379
469.684,-0.000115
469.724,-0.000227
469.764,-0.000411
469.804,-0.000682
469.844,-0.000616
469.884,-0.000727
469.924,-0.000822
469.964,-0.00065
470.004,-0.000148
470.044,-8.3e-05
470.084,-0.00014
470.124,8e-05
470.164,-5.6e-05
470.204,-0.000389
470.244,-0.000476
