time_s,K_filt
0.0,0.005131
0.041,0.012418
0.081,0.02037
0.121,0.023058
0.161,0.023075
0.201,0.021699
0.241,0.01961
0.281,0.017236
0.321,0.014883
0.361,0.012764
0.401,0.01093
0.441,0.009349
0.481,0.007956
0.521,0.006729
0.561,0.005653
0.601,0.004766
0.641,0.003997
0.681,0.003346
0.721,0.002789
0.761,0.002352
0.801,0.001996
0.841,0.001697
0.881,0.001523
0.921,0.001513
0.961,0.001585
1.001,0.001656
1.041,0.001598
1.081,0.00145
1.121,0.001243
1.161,0.001059
1.201,0.000933
1.241,0.000837
1.281,0.00075
1.321,0.000639
1.361,0.000499
1.401,0.00036
1.441,0.000275
1.481,0.000211
1.521,0.000184
1.561,0.000124
1.601,9.3e-05
1.641,0.000107
1.681,0.000251
1.721,0.000476
1.761,0.000719
1.801,0.000887
1.841,0.000956
1.881,0.00092
1.921,0.000831
1.961,0.000714
2.001,0.000653
2.041,0.000589
2.081,0.000526
2.121,0.00041
2.161,0.000339
2.201,0.000291
2.241,0.000215
2.281,0.00012
2.321,3.4e-05
2.361,5e-06
2.401,-1.1e-05
2.441,-6.7e-05
2.481,-7.5e-05
2.521,5e-06
2.561,0.000274
2.601,0.00056
2.641,0.000767
2.681,0.000813
2.721,0.00078
2.761,0.000694
2.801,0.000626
2.841,0.000548
2.881,0.000504
2.921,0.000366
2.961,0.000232
3.001,0.000111
3.041,5.3e-05
3.081,1.4e-05
3.121,-3.9e-05
3.161,-0.000114
3.201,-0.00019
3.241,-0.000261
3.281,-0.000296
3.321,-0.0003
3.361,-0.000178
3.401,9e-05
3.441,0.000432
3.481,0.000668
3.521,0.00074
3.561,0.000659
3.601,0.000552
3.641,0.000432
3.681,0.00036
3.721,0.000293
3.761,0.000231
3.801,0.000191
3.841,0.000158
3.881,0.000108
3.921,1.9e-05
3.961,-3.3e-05
4.001,-1.1e-05
4.041,4.4e-05
4.081,5.9e-05
4.121,0.00011
4.161,0.000308
4.201,0.000566
4.241,0.000794
4.281,0.000832
4.321,0.000769
4.361,0.000587
4.401,0.000428
4.441,0.00032
4.481,0.000307
4.521,0.000327
