time_s,K_filt
0.0,9e-06
0.04,0.035392
0.08,0.075067
0.12,0.114705
0.16,0.151966
0.2,0.186026
0.24,0.181011
0.28,0.168322
0.32,0.152321
0.36,0.13564
0.4,0.119292
0.44,0.104368
0.48,0.091175
0.52,0.079817
0.56,0.070338
0.6,0.062609
0.64,0.056062
0.68,0.050181
0.72,0.044713
0.76,0.039208
0.8,0.033803
0.84,0.029069
0.88,0.025045
0.92,0.021256
0.96,0.018134
1.0,0.015092
1.04,0.012396
1.08,0.009884
1.12,0.008155
1.16,0.006944
1.2,0.006452
1.24,0.005891
1.28,0.005354
1.32,0.004914
1.36,0.004524
1.4,0.004804
1.44,0.005146
1.48,0.005692
1.52,0.005936
1.56,0.006402
1.6,0.006498
1.64,0.006401
1.68,0.006204
1.72,0.006137
1.76,0.005978
1.8,0.005828
1.84,0.005709
1.88,0.005611
1.92,0.005937
1.96,0.006359
2.0,0.006876
2.04,0.008207
2.08,0.009553
2.12,0.010561
2.16,0.011051
2.2,0.011338
2.24,0.009939
2.28,0.006381
2.32,-0.000364
2.36,-0.010147
2.4,-0.021393
2.44,-0.031116
2.48,-0.036969
2.52,-0.037212
2.56,-0.031822
2.6,-0.022851
2.64,-0.013111
2.68,-0.003952
2.72,0.003247
2.76,0.008075
2.8,0.010659
2.84,0.011632
2.88,0.011346
2.92,0.011171
2.96,0.011342
3.0,0.011968
3.04,0.013344
3.08,0.014745
3.12,0.015805
3.16,0.01621
3.2,0.015578
3.24,0.013728
3.28,0.010826
3.32,0.005941
3.36,-0.000592
3.4,-0.007277
3.44,-0.012789
3.48,-0.016122
3.52,-0.015611
3.56,-0.011093
3.6,-0.004253
3.64,0.003553
3.68,0.009773
3.72,0.01167
3.76,0.010107
3.8,0.0059
3.84,0.000333
3.88,-0.003616
3.92,-0.002773
3.96,0.001862
4.0,0.010051
4.04,0.021204
4.08,0.032579
4.12,0.041251
4.16,0.046305
4.2,0.046704
4.24,0.041261
4.28,0.031967
4.32,0.020734
4.36,0.007608
4.4,-0.00403
4.44,-0.012055
4.48,-0.016564
4.52,-0.017388
4.56,-0.013812
4.6,-0.008985
4.64,-0.003975
4.68,0.000386
4.72,0.003322
4.76,0.005273
4.8,0.006805
4.84,0.007488
4.88,0.007835
4.92,0.008232
4.96,0.008136
5.0,0.007943
5.04,0.008072
5.08,0.008165
5.12,0.00814
5.16,0.007904
5.2,0.007273
5.24,0.005665
5.28,0.003663
5.32,0.001516
5.36,7.9e-05
5.4,-0.000788
5.44,-0.000855
5.48,-0.000378
5.52,0.000671
5.56,0.001904
5.6,0.003293
5.64,0.004338
5.68,0.004913
5.72,0.004715
5.76,0.004018
5.8,0.003045
5.84,0.002287
5.88,0.001935
5.92,0.001746
5.96,0.001686
6.0,0.001828
6.04,0.001928
6.08,0.001923
6.12,0.00204
6.16,0.002095
6.2,0.002164
6.24,0.002632
6.28,0.003147
6.32,0.003784
6.36,0.00428
6.4,0.004534
6.44,0.004734
6.48,0.00477
6.52,0.004793
6.56,0.004491
6.6,0.004029
6.64,0.003199
6.68,0.002164
6.72,0.000578
6.76,-0.000869
6.8,-0.002253
6.84,-0.003638
6.88,-0.004898
6.92,-0.00589
6.96,-0.006602
7.0,-0.007183
7.04,-0.007355
7.08,-0.007164
7.12,-0.006843
7.16,-0.006405
7.2,-0.006027
7.24,-0.006129
7.28,-0.006359
7.32,-0.006186
7.36,-0.006104
7.4,-0.005918
7.44,-0.005347
7.48,-0.00466
7.52,-0.004514
7.56,-0.004472
7.6,-0.00454
7.64,-0.004666
7.68,-0.00501
7.72,-0.005158
7.76,-0.005271
7.8,-0.005315
7.84,-0.005423
7.88,-0.005782
7.92,-0.006151
7.96,-0.006523
8.0,-0.007027
8.04,-0.007674
8.08,-0.007814
8.12,-0.007774
8.16,-0.007652
8.2,-0.007102
8.24,-0.006223
8.28,-0.005334
8.32,-0.00443
8.36,-0.003433
8.4,-0.002661
8.44,-0.002089
8.48,-0.00173
8.52,-0.001637
8.56,-0.001841
8.6,-0.001903
8.64,-0.00213
8.68,-0.002547
8.72,-0.002926
8.76,-0.003353
8.8,-0.004059
8.84,-0.004816
8.88,-0.0055
8.92,-0.00601
8.96,-0.0061
9.0,-0.006171
9.04,-0.006061
9.08,-0.005827
9.12,-0.00549
9.16,-0.005252
9.2,-0.00515
9.24,-0.005232
9.28,-0.005273
9.32,-0.005595
9.36,-0.005908
9.4,-0.006382
9.44,-0.006688
9.48,-0.006907
9.52,-0.006972
9.56,-0.007198
9.6,-0.007122
9.64,-0.007107
9.68,-0.007183
9.72,-0.007435
9.76,-0.007534
9.8,-0.007636
9.84,-0.007706
9.88,-0.007801
9.92,-0.007715
9.96,-0.007639
10.0,-0.007437
10.04,-0.007013
10.08,-0.006573
10.12,-0.006287
10.16,-0.006032
10.2,-0.00601
10.24,-0.006319
10.28,-0.006445
10.32,-0.006287
10.36,-0.005935
10.4,-0.005402
10.44,-0.004711
10.48,-0.004237
10.52,-0.003893
10.56,-0.003779
10.6,-0.003826
10.64,-0.003859
10.68,-0.003598
10.72,-0.003439
10.76,-0.003146
10.8,-0.002831
10.84,-0.00251
10.88,-0.002648
10.92,-0.00286
10.96,-0.00302
11.0,-0.002692
11.04,-0.00237
11.08,-0.00178
11.12,-0.001174
11.16,-0.000959
11.2,-0.001389
11.24,-0.00188
11.28,-0.002701
11.32,-0.003491
11.36,-0.004271
11.4,-0.004735
11.44,-0.005198
11.48,-0.005439
11.52,-0.005771
11.56,-0.006187
11.6,-0.006852
11.64,-0.007762
11.68,-0.008686
11.72,-0.0094
11.76,-0.009479
11.8,-0.009046
11.84,-0.007937
11.88,-0.006524
11.92,-0.004868
11.96,-0.003392
12.0,-0.002307
12.04,-0.001589
12.08,-0.001122
12.12,-0.001059
12.16,-0.000996
12.2,-0.000801
12.24,-0.00075
12.28,-0.000872
12.32,-0.000854
12.36,-0.000889
12.4,-0.001202
12.44,-0.001679
12.48,-0.001949
12.52,-0.002196
12.56,-0.002352
12.6,-0.00218
12.64,-0.001821
12.68,-0.001339
12.72,-0.00084
12.76,-0.000622
12.8,-0.000707
12.84,-0.000782
12.88,-0.000929
12.92,-0.00134
12.96,-0.001677
13.0,-0.001615
13.04,-0.001442
13.08,-0.001252
13.12,-0.001168
13.16,-0.001177
13.2,-0.001286
13.24,-0.001429
13.28,-0.00158
13.32,-0.001423
13.36,-0.001044
13.4,-0.000761
13.44,-0.000613
13.48,-0.000692
13.52,-0.000838
13.56,-0.001323
13.6,-0.001738
13.64,-0.001888
13.68,-0.001942
13.72,-0.001787
13.76,-0.001402
13.8,-0.00099
13.84,-0.000545
13.88,-9.1e-05
13.92,2.7e-05
13.96,3e-06
14.0,8e-06
14.04,-5.9e-05
14.08,3.1e-05
14.12,0.000428
14.16,0.001156
14.2,0.00173
14.24,0.002278
14.28,0.002761
14.32,0.003339
14.36,0.004095
14.4,0.005014
14.44,0.005919
14.48,0.007061
14.52,0.008216
14.56,0.009034
14.6,0.009691
14.64,0.009762
14.68,0.009347
14.72,0.008813
14.76,0.007923
14.8,0.006764
14.84,0.006202
14.88,0.005942
14.92,0.005628
14.96,0.005945
15.0,0.006558
15.04,0.007126
15.08,0.007276
15.12,0.007115
15.16,0.006629
15.2,0.005879
15.24,0.004736
15.28,0.003808
15.32,0.002702
15.36,0.001601
15.4,0.000938
15.44,0.000757
15.48,0.000591
15.52,0.000715
15.56,0.000705
15.6,0.000529
15.64,3e-06
15.68,-0.000766
15.72,-0.001527
15.76,-0.002135
15.8,-0.002592
15.84,-0.002664
15.88,-0.002164
15.92,-0.001343
15.96,-0.000588
16.0,0.000149
16.04,0.000715
16.08,0.000913
16.12,0.000792
16.16,0.000646
16.2,0.000141
16.24,-0.000393
16.28,-0.000847
16.32,-0.000893
16.36,-0.000766
16.4,-0.000563
16.44,-0.000441
16.48,-0.000467
16.52,-0.000989
16.56,-0.001608
16.6,-0.002052
16.64,-0.002317
16.68,-0.002251
16.72,-0.001852
16.76,-0.001496
16.8,-0.000992
16.84,-0.000213
16.88,0.000463
16.92,0.00093
16.96,0.001365
17.0,0.001243
17.04,0.000122
17.08,-0.00194
17.12,-0.004741
17.16,-0.008193
17.2,-0.012312
17.24,-0.016235
17.28,-0.019501
17.32,-0.021702
17.36,-0.022686
17.4,-0.021961
17.44,-0.02003
17.48,-0.017274
17.52,-0.014191
17.56,-0.011077
17.6,-0.008557
17.64,-0.006485
17.68,-0.004891
17.72,-0.003928
17.76,-0.003414
17.8,-0.002829
17.84,-0.002289
17.88,-0.001878
17.92,-0.001323
17.96,-0.000866
18.0,-0.000325
18.04,5e-05
18.08,0.000636
18.12,0.001589
18.16,0.003189
18.2,0.005094
18.24,0.007442
18.28,0.009749
18.32,0.011425
18.36,0.012273
18.4,0.0125
18.44,0.012145
18.48,0.011487
18.52,0.010936
18.56,0.01061
18.6,0.010375
18.64,0.010546
18.68,0.010961
18.72,0.011184
18.76,0.011006
18.8,0.010464
18.84,0.009265
18.88,0.007576
18.92,0.005989
18.96,0.004693
19.0,0.00378
19.04,0.003281
19.08,0.003148
19.12,0.003369
19.16,0.003699
19.2,0.003774
19.24,0.00358
19.28,0.003231
19.32,0.002703
19.36,0.002436
19.4,0.002451
19.44,0.002895
19.48,0.003938
19.52,0.004199
19.56,0.002857
19.6,0.000396
19.64,-0.003178
19.68,-0.006905
19.72,-0.009189
19.76,-0.009591
19.8,-0.008596
19.84,-0.006941
19.88,-0.006046
19.92,-0.006269
19.96,-0.007425
20.0,-0.009473
20.04,-0.011925
20.08,-0.014359
20.12,-0.017075
20.16,-0.020049
20.2,-0.022797
20.24,-0.024974
20.28,-0.026372
20.32,-0.02693
20.36,-0.026413
20.4,-0.024986
20.44,-0.02318
20.48,-0.02112
20.52,-0.01876
20.56,-0.016706
20.6,-0.014905
20.64,-0.013156
20.68,-0.011691
20.72,-0.010374
20.76,-0.009082
20.8,-0.008062
20.84,-0.007345
20.88,-0.006578
20.92,-0.005974
20.96,-0.005382
21.0,-0.004722
21.04,-0.003804
21.08,-0.003139
21.12,-0.00274
21.16,-0.00271
21.2,-0.002896
21.24,-0.003474
21.28,-0.004414
21.32,-0.00543
21.36,-0.006132
21.4,-0.006645
21.44,-0.007048
21.48,-0.007039
21.52,-0.006755
21.56,-0.006474
21.6,-0.006015
21.64,-0.005243
21.68,-0.004426
21.72,-0.003477
21.76,-0.002375
21.8,-0.001478
21.84,-0.000655
21.88,-6.1e-05
21.92,0.000383
21.96,0.000533
22.0,0.000539
22.04,0.000254
22.08,0.000145
22.12,-7.9e-05
22.16,-5.3e-05
22.2,0.00011
22.24,0.000392
22.28,0.000705
22.32,0.001084
22.36,0.001246
22.4,0.001225
22.44,0.000804
22.48,0.000135
22.52,-0.00088
22.56,-0.002116
22.6,-0.003515
22.64,-0.004729
22.68,-0.005741
22.72,-0.006149
22.76,-0.006276
22.8,-0.006091
22.84,-0.005745
22.88,-0.005231
22.92,-0.004925
22.96,-0.004515
23.0,-0.003997
23.04,-0.00305
23.08,-0.002329
23.12,-0.001396
23.16,-0.000552
23.2,0.00016
23.24,0.000254
23.28,0.000305
23.32,0.000134
23.36,0.000114
23.4,9.7e-05
23.44,0.000193
23.48,0.000319
23.52,0.000625
23.56,0.000832
23.6,0.001117
23.64,0.001409
23.68,0.001756
23.72,0.001991
23.76,0.002108
23.8,0.001982
23.84,0.001905
23.88,0.001514
23.92,0.000662
23.96,-4.5e-05
24.0,-0.000769
24.04,-0.001308
24.08,-0.001424
24.12,-0.001128
24.16,-0.000783
24.2,-0.000276
24.24,3.9e-05
24.28,-4.7e-05
24.32,-0.000126
24.36,-0.000212
24.4,-0.000197
24.44,-0.000265
24.48,4.4e-05
24.52,0.000302
24.56,0.000386
24.6,0.000471
24.64,0.000766
24.68,0.000942
24.72,0.001253
24.76,0.00187
24.8,0.002358
24.84,0.002682
24.88,0.002844
24.92,0.00274
24.96,0.002282
25.0,0.001882
25.04,0.001328
25.08,0.000702
25.12,0.000201
25.16,-0.000359
25.2,-0.001195
25.24,-0.002064
25.28,-0.002696
25.32,-0.003294
25.36,-0.003748
25.4,-0.004037
25.44,-0.004042
25.48,-0.003993
25.52,-0.003956
25.56,-0.003755
25.6,-0.003227
25.64,-0.002636
25.68,-0.002165
25.72,-0.001765
25.76,-0.001605
25.8,-0.001558
25.84,-0.001674
25.88,-0.001728
25.92,-0.001648
25.96,-0.001504
26.0,-0.001665
26.04,-0.00176
26.08,-0.001936
26.12,-0.002212
26.16,-0.002435
26.2,-0.002406
26.24,-0.002292
26.28,-0.002313
26.32,-0.002355
26.36,-0.002319
26.4,-0.0024
26.44,-0.002395
26.48,-0.002242
26.52,-0.002066
26.56,-0.001975
26.6,-0.001888
26.64,-0.002033
26.68,-0.002247
26.72,-0.002405
26.76,-0.00264
26.8,-0.00282
26.84,-0.003039
26.88,-0.002782
26.92,-0.002687
26.96,-0.002571
27.0,-0.002433
27.04,-0.002009
27.08,-0.002098
27.12,-0.002117
27.16,-0.002087
27.2,-0.002004
27.24,-0.002016
27.28,-0.001858
27.32,-0.001808
27.36,-0.001786
27.4,-0.001857
27.44,-0.002044
27.48,-0.002256
27.52,-0.002236
27.56,-0.002233
27.6,-0.002122
27.64,-0.002024
27.68,-0.001784
27.72,-0.0017
27.76,-0.00167
27.8,-0.001708
27.84,-0.001717
27.88,-0.001824
27.92,-0.001857
27.96,-0.00183
28.0,-0.001882
28.04,-0.001873
28.08,-0.001878
28.12,-0.001785
28.16,-0.001555
28.2,-0.001205
28.24,-0.00083
28.28,-0.000421
28.32,-0.00011
28.36,2.3e-05
28.4,0.000104
28.44,0.000175
28.48,0.000233
28.52,0.00032
28.56,0.000493
28.6,0.000762
28.64,0.000944
28.68,0.001146
28.72,0.001272
28.76,0.001404
28.8,0.001396
28.84,0.001347
28.88,0.001185
28.92,0.001095
28.96,0.001096
29.0,0.001039
29.04,0.000991
29.08,0.000956
29.12,0.000936
29.16,0.000897
29.2,0.000856
29.24,0.000953
29.28,0.001003
29.32,0.00108
29.36,0.001015
29.4,0.00108
29.44,0.001
29.48,0.001096
29.52,0.001137
29.56,0.001118
29.6,0.001136
29.64,0.001186
29.68,0.000993
29.72,0.000777
29.76,0.000751
29.8,0.000592
29.84,0.000275
29.88,5.6e-05
29.92,-0.000138
29.96,-0.000481
30.0,-0.000764
30.04,-0.000956
30.08,-0.000987
30.12,-0.000927
30.16,-0.000939
30.2,-0.000934
30.24,-0.000782
30.28,-0.00074
30.32,-0.000766
30.36,-0.000447
30.4,-0.000199
30.44,-0.000151
30.48,-5.9e-05
30.52,-7e-06
30.56,-0.000253
30.6,-0.000389
30.64,-0.000439
30.68,-0.000563
30.72,-0.000604
30.76,-0.000473
30.8,-0.000424
30.84,-0.00023
30.88,-5.1e-05
30.92,-1.9e-05
30.96,-3.9e-05
31.0,0.000136
31.04,0.000266
31.08,0.000624
31.12,0.001051
31.16,0.001479
31.2,0.001777
31.24,0.002163
31.28,0.002385
31.32,0.002547
31.36,0.002776
31.4,0.003034
31.44,0.00319
31.48,0.00331
31.52,0.003476
31.56,0.003634
31.6,0.003526
31.64,0.003321
31.68,0.003078
31.72,0.002813
31.76,0.002327
31.8,0.002047
31.84,0.001711
31.88,0.001246
31.92,0.000855
31.96,0.000701
32.0,0.00058
32.04,0.000556
32.08,0.00084
32.12,0.001104
32.16,0.001164
32.2,0.000995
32.24,0.000783
32.28,0.000438
32.32,-6e-05
32.36,-0.000558
32.4,-0.00089
32.44,-0.001119
32.48,-0.001254
32.52,-0.00115
32.56,-0.000951
32.6,-0.000813
32.64,-0.000646
32.68,-0.000672
32.72,-0.000739
32.76,-0.001059
32.8,-0.001275
32.84,-0.001443
32.88,-0.001488
32.92,-0.001603
32.96,-0.001505
33.0,-0.001304
33.04,-0.001063
33.08,-0.00087
33.12,-0.000737
33.16,-0.0006
33.2,-0.000568
33.24,-0.000743
33.28,-0.000915
33.32,-0.001066
33.36,-0.00109
33.4,-0.001189
33.44,-0.001133
33.48,-0.001026
33.52,-0.000834
33.56,-0.000688
33.6,-0.000336
33.64,-1.7e-05
33.68,0.000127
33.72,0.000252
33.76,0.000294
33.8,0.000189
33.84,-2e-06
33.88,-1.9e-05
33.92,-5.5e-05
33.96,-0.000275
34.0,-0.000522
34.04,-0.000803
34.08,-0.001067
34.12,-0.001189
34.16,-0.000919
34.2,-0.000521
34.24,2.8e-05
34.28,0.000497
34.32,0.00078
34.36,0.000868
34.4,0.000914
34.44,0.000664
34.48,0.000368
34.52,0.000322
34.56,0.0003
34.6,0.000113
34.64,5e-06
34.68,0.000147
34.72,0.000138
34.76,0.000106
34.8,0.000254
34.84,0.000484
34.88,0.00043
34.92,0.000458
34.96,0.000438
35.0,0.000453
35.04,0.000367
35.08,0.000423
35.12,0.000436
35.16,0.000496
35.2,0.000442
35.24,0.000472
35.28,0.000573
35.32,0.00056
35.36,0.000644
35.4,0.000603
35.44,0.000677
35.48,0.000686
35.52,0.000675
35.56,0.000646
35.6,0.000653
35.64,0.000626
35.68,0.00036
35.72,0.000162
35.76,-5.5e-05
35.8,-3.6e-05
35.84,-8.3e-05
35.88,0.000137
35.92,0.00028
35.96,0.000258
36.0,8.1e-05
36.04,-7e-06
36.08,-0.000161
36.12,-0.000343
36.16,-0.000482
36.2,-0.000448
36.24,-0.00046
36.28,-0.000461
36.32,-0.00035
36.36,-0.000358
36.4,-0.000438
36.44,-0.00047
36.48,-0.000493
36.52,-0.000699
36.56,-0.00073
36.6,-0.000872
36.64,-0.000949
36.68,-0.001108
36.72,-0.001081
36.76,-0.000932
36.8,-0.000797
36.84,-0.000715
36.88,-0.000553
36.92,-0.000492
36.96,-0.000606
37.0,-0.000803
37.04,-0.001052
37.08,-0.001198
37.12,-0.001181
37.16,-0.00127
37.2,-0.001238
37.24,-0.001027
37.28,-0.000934
37.32,-0.000794
37.36,-0.00045
37.4,-0.000308
37.44,-0.000251
37.48,-0.000239
37.52,-0.000412
37.56,-0.000633
37.6,-0.000657
37.64,-0.00079
37.68,-0.000908
37.72,-0.001016
37.76,-0.00112
37.8,-0.001188
37.84,-0.001215
37.88,-0.001027
37.92,-0.000788
37.96,-0.000478
38.0,-0.000294
38.04,-0.000122
38.08,-0.000248
38.12,-0.000361
38.16,-0.000533
38.2,-0.000649
38.24,-0.000734
38.28,-0.000842
38.32,-0.000979
38.36,-0.001107
38.4,-0.001235
38.44,-0.001388
38.48,-0.00139
38.52,-0.001418
38.56,-0.001262
38.6,-0.001147
38.64,-0.001051
38.68,-0.001031
38.72,-0.000911
38.76,-0.001061
38.8,-0.001029
38.84,-0.000911
38.88,-0.000742
38.92,-0.000668
38.96,-0.000438
39.0,-0.000388
39.04,-0.000362
39.08,-0.000238
39.12,-0.000141
39.16,-5.6e-05
39.2,-9e-06
39.24,-3.9e-05
39.28,-0.000208
39.32,-0.000365
39.36,-0.000474
39.4,-0.000472
39.44,-0.000421
39.48,-0.000406
39.52,-0.000359
39.56,-0.000418
39.6,-0.000381
39.64,-0.000446
39.68,-0.00045
39.72,-0.00045
39.76,-0.000434
39.8,-0.000435
39.84,-0.000409
39.88,-0.000347
39.92,-0.000257
39.96,-3.6e-05
40.0,0.000113
40.04,0.000136
40.08,0.000227
40.12,0.000348
40.16,0.000244
40.2,0.000191
40.24,0.000192
40.28,0.000344
40.32,0.000427
40.36,0.000676
40.4,0.000883
40.44,0.001129
40.48,0.001268
40.52,0.001474
40.56,0.001466
40.6,0.001503
40.64,0.001667
40.68,0.001619
40.72,0.001392
40.76,0.001106
40.8,0.000845
40.84,0.000594
40.88,0.000366
40.92,0.0003
40.96,0.000278
41.0,0.000214
41.04,0.000171
41.08,0.000312
41.12,0.000502
41.16,0.000788
41.2,0.000991
41.24,0.001183
41.28,0.001205
41.32,0.00098
41.36,0.000649
41.4,0.000374
41.44,0.000166
41.48,5.9e-05
41.52,9e-05
41.56,0.00039
41.6,0.000694
41.64,0.00084
41.68,0.000894
41.72,0.000924
41.76,0.000879
41.8,0.000939
41.84,0.000995
41.88,0.00104
41.92,0.001069
41.96,0.001058
42.0,0.000842
42.04,0.000547
42.08,0.000383
42.12,0.000406
42.16,0.000523
42.2,0.000491
42.24,0.000724
42.28,0.000834
42.32,0.000779
42.36,0.000737
42.4,0.000955
42.44,0.001012
42.48,0.001051
42.52,0.001104
42.56,0.001009
42.6,0.000866
42.64,0.000787
42.68,0.000773
42.72,0.000849
42.76,0.00091
42.8,0.000921
42.84,0.000834
42.88,0.000729
42.92,0.000632
42.96,0.000366
43.0,0.000182
43.04,2.8e-05
43.08,-0.000148
43.12,-0.000335
43.16,-0.000282
43.2,-0.000242
43.24,-0.00018
43.28,-0.000204
43.32,-0.00025
43.36,-0.000329
43.4,-0.000526
43.44,-0.000589
43.48,-0.000562
43.52,-0.000497
43.56,-0.000608
43.6,-0.000582
43.64,-0.00071
43.68,-0.000834
43.72,-0.001078
43.76,-0.001044
43.8,-0.000955
43.84,-0.000954
43.88,-0.000968
43.92,-0.000846
43.96,-0.000756
44.0,-0.000636
44.04,-0.000363
44.08,4.5e-05
44.12,0.000219
44.16,0.000482
44.2,0.000536
44.24,0.000515
44.28,0.000331
44.32,1.7e-05
44.36,-0.000356
44.4,-0.000619
44.44,-0.000918
44.48,-0.001141
44.52,-0.001122
44.56,-0.001101
44.6,-0.001111
44.64,-0.000976
44.68,-0.000777
44.72,-0.000619
44.76,-0.000636
44.8,-0.000546
44.84,-0.000537
44.88,-0.000581
44.92,-0.000561
44.96,-0.000468
45.0,-0.000398
45.04,-0.00034
45.08,-0.000347
45.12,-0.000369
45.16,-0.000365
45.2,-0.000566
45.24,-0.00063
45.28,-0.000712
45.32,-0.000726
45.36,-0.000717
45.4,-0.000542
45.44,-0.000519
45.48,-0.000259
45.52,-7.7e-05
45.56,0.000106
45.6,0.000243
45.64,0.000421
45.68,0.000354
45.72,0.000336
45.76,0.000204
45.8,0.000188
45.84,0.000135
45.88,0.000121
45.92,0.000115
45.96,0.000107
46.0,-3.8e-05
46.04,-0.000279
46.08,-0.000579
46.12,-0.000845
46.16,-0.000971
46.2,-0.000922
46.24,-0.000689
46.28,-0.000146
46.32,0.000215
46.36,0.000466
46.4,0.00051
46.44,0.000464
46.48,0.00017
46.52,-5e-05
46.56,-0.000315
46.6,-0.000341
46.64,-0.00027
46.68,-0.000258
46.72,-0.000103
46.76,-1.3e-05
46.8,2.8e-05
46.84,-1.6e-05
46.88,-0.000112
46.92,-0.000303
46.96,-0.000137
47.0,-6.6e-05
47.04,0.000125
47.08,0.000358
47.12,0.000614
47.16,0.000702
47.2,0.000679
47.24,0.000645
47.28,0.000506
47.32,0.000376
47.36,0.000203
47.4,0.000234
47.44,0.000191
47.48,0.000314
47.52,0.000252
47.56,0.000323
47.6,0.000463
47.64,0.000385
