time_s,K_filt
38.36,0.018168
38.4,0.015
38.44,0.012068
38.48,0.009539
38.52,0.007494
38.56,0.005795
38.6,0.004124
38.64,0.002882
38.68,0.002111
38.72,0.001702
38.76,0.001808
38.8,0.001913
38.84,0.001828
38.88,0.001664
38.92,0.001336
38.96,0.000659
39.0,0.000246
39.04,0.000312
39.08,0.0004
39.12,0.000607
39.16,0.000756
39.2,0.00086
39.24,0.000574
39.28,1.8e-05
39.32,-0.000729
39.36,-0.001276
39.4,-0.001481
39.44,-0.001524
39.48,-0.001502
39.52,-0.001501
39.56,-0.001714
39.6,-0.002167
39.64,-0.002689
39.68,-0.002982
39.72,-0.003201
39.76,-0.003543
39.8,-0.003826
39.84,-0.004046
39.88,-0.004157
39.92,-0.00404
39.96,-0.003466
40.0,-0.002507
40.04,-0.001375
40.08,-0.000342
40.12,0.00054
40.16,0.001419
40.2,0.001681
40.24,0.001753
40.28,0.001977
40.32,0.002378
40.36,0.002471
40.4,0.002849
40.44,0.003366
40.48,0.003519
40.52,0.003772
40.56,0.004159
40.6,0.004475
40.64,0.004562
40.68,0.00472
40.72,0.004386
40.76,0.003902
40.8,0.003298
40.84,0.002791
40.88,0.002411
40.92,0.002115
40.96,0.001944
41.0,0.001894
41.04,0.001659
41.08,0.001282
41.12,0.00086
41.16,0.000398
41.2,0.000206
41.24,0.000127
41.28,-0.000129
41.32,-0.000317
41.36,-0.000715
41.4,-0.001417
41.44,-0.001873
41.48,-0.002056
41.52,-0.002296
41.56,-0.002366
41.6,-0.002265
41.64,-0.002344
41.68,-0.002571
41.72,-0.002865
41.76,-0.003184
41.8,-0.003556
41.84,-0.003628
41.88,-0.003484
41.92,-0.003514
41.96,-0.00343
42.0,-0.00359
42.04,-0.00388
42.08,-0.004133
42.12,-0.003838
42.16,-0.003415
42.2,-0.002625
42.24,-0.001941
42.28,-0.001136
42.32,-0.000544
42.36,-0.000415
42.4,-0.000688
42.44,-0.000792
42.48,-0.001042
42.52,-0.001246
42.56,-0.001183
42.6,-0.00098
42.64,-0.001105
42.68,-0.000936
42.72,-0.000726
42.76,-0.000539
42.8,-0.000339
42.84,0.000118
42.88,0.000458
42.92,0.000725
42.96,0.001145
43.0,0.00154
43.04,0.001804
43.08,0.00196
43.12,0.002406
43.16,0.002989
43.2,0.003514
43.24,0.004273
43.28,0.004716
43.32,0.004739
43.36,0.004514
43.4,0.004414
43.44,0.004358
43.48,0.004558
43.52,0.004712
43.56,0.004796
43.6,0.004844
43.64,0.004721
43.68,0.004466
43.72,0.004374
43.76,0.004286
43.8,0.004124
43.84,0.003943
43.88,0.004005
43.92,0.004252
43.96,0.004471
44.0,0.004748
44.04,0.004952
44.08,0.004852
44.12,0.004703
44.16,0.004503
44.2,0.004363
44.24,0.004176
44.28,0.004167
44.32,0.003844
44.36,0.003583
44.4,0.003333
44.44,0.003093
44.48,0.002583
44.52,0.001865
44.56,0.001004
44.6,0.00033
44.64,-0.000214
44.68,-0.000424
44.72,-0.000367
44.76,-0.00033
44.8,-0.000629
44.84,-0.001058
44.88,-0.001516
44.92,-0.00186
44.96,-0.001882
45.0,-0.001891
45.04,-0.001773
45.08,-0.001768
45.12,-0.001646
45.16,-0.001643
45.2,-0.001532
45.24,-0.001484
45.28,-0.001601
45.32,-0.002062
45.36,-0.002584
45.4,-0.003062
45.44,-0.003299
45.48,-0.003549
45.52,-0.003558
45.56,-0.003655
45.6,-0.003937
45.64,-0.00451
45.68,-0.00467
45.72,-0.004786
45.76,-0.0047
45.8,-0.004307
45.84,-0.003765
45.88,-0.003348
45.92,-0.002981
45.96,-0.002999
46.0,-0.003342
46.04,-0.003756
46.08,-0.004092
46.12,-0.004297
46.16,-0.004183
46.2,-0.003938
46.24,-0.003689
46.28,-0.003435
46.32,-0.003061
46.36,-0.002594
46.4,-0.001988
46.44,-0.001283
46.48,-0.00069
46.52,-7.9e-05
46.56,0.000359
46.6,0.000844
46.64,0.001411
46.68,0.002068
46.72,0.002258
46.76,0.002493
46.8,0.002643
46.84,0.002701
46.88,0.002741
46.92,0.003006
46.96,0.003201
47.0,0.003352
47.04,0.003458
47.08,0.003691
47.12,0.003879
47.16,0.004175
47.2,0.00432
47.24,0.00453
47.28,0.00445
47.32,0.004304
47.36,0.004276
47.4,0.004422
47.44,0.00442
47.48,0.004266
47.52,0.004077
47.56,0.003823
47.6,0.003532
47.64,0.003305
47.68,0.00331
47.72,0.003415
47.76,0.00325
47.8,0.003087
47.84,0.003004
47.88,0.003074
47.92,0.002977
47.96,0.002979
48.0,0.002963
48.04,0.002675
48.08,0.002166
48.12,0.001883
48.16,0.001799
48.2,0.001722
48.24,0.001698
48.28,0.001456
48.32,0.001145
48.36,0.000723
48.4,0.000391
48.44,-2.2e-05
48.48,-0.000272
48.52,-0.000443
48.56,-0.000614
48.6,-0.000716
48.64,-0.00049
48.68,-0.000168
48.72,7.5e-05
48.76,0.000237
48.8,0.000139
48.84,-7e-05
48.88,-0.000253
48.92,-0.000366
48.96,-0.000493
49.0,-0.000775
49.04,-0.00127
49.08,-0.001682
49.12,-0.002115
49.16,-0.002373
49.2,-0.002434
49.24,-0.002387
49.28,-0.002509
49.32,-0.002717
49.36,-0.002999
49.4,-0.003136
49.44,-0.003121
49.48,-0.003041
49.52,-0.002822
49.56,-0.002584
49.6,-0.002364
49.64,-0.002071
49.68,-0.001918
49.72,-0.001913
49.76,-0.002069
49.8,-0.002154
49.84,-0.002226
49.88,-0.002094
49.92,-0.001941
49.96,-0.001651
50.0,-0.001671
50.04,-0.001741
50.08,-0.001835
50.12,-0.001781
50.16,-0.001633
50.2,-0.0012
50.24,-0.000827
50.28,-0.000474
50.32,-0.000139
50.36,1.5e-05
50.4,7e-06
50.44,-0.000134
50.48,-0.000293
50.52,-0.000498
50.56,-0.000664
50.6,-0.000732
50.64,-0.000681
50.68,-0.00068
50.72,-0.000746
50.76,-0.000721
50.8,-0.000725
50.84,-0.000689
50.88,-0.000552
50.92,-0.000273
50.96,-1.8e-05
51.0,0.000413
51.04,0.00072
51.08,0.000963
51.12,0.001143
51.16,0.001318
51.2,0.001473
51.24,0.001765
51.28,0.002173
51.32,0.002464
51.36,0.002768
51.4,0.002934
51.44,0.003138
51.48,0.003274
51.52,0.003594
51.56,0.003839
51.6,0.004113
51.64,0.004103
51.68,0.00403
51.72,0.003808
51.76,0.003754
51.8,0.003531
51.84,0.003517
51.88,0.003365
51.92,0.003177
51.96,0.002946
52.0,0.002973
52.04,0.00292
52.08,0.00294
52.12,0.002902
52.16,0.002826
52.2,0.002591
52.24,0.002492
52.28,0.002472
52.32,0.002657
52.36,0.002769
52.4,0.002895
52.44,0.002783
52.48,0.002825
52.52,0.002643
52.56,0.002555
52.6,0.002378
52.64,0.002005
52.68,0.001169
52.72,0.000192
52.76,-0.000747
52.8,-0.001748
52.84,-0.002479
52.88,-0.003027
52.92,-0.003526
52.96,-0.004257
53.0,-0.004909
53.04,-0.005457
53.08,-0.005932
53.12,-0.006192
53.16,-0.006248
53.2,-0.006203
53.24,-0.00615
53.28,-0.006024
53.32,-0.00579
53.36,-0.005369
53.4,-0.004989
53.44,-0.004723
53.48,-0.004461
53.52,-0.004275
53.56,-0.003992
53.6,-0.003557
53.64,-0.003075
53.68,-0.002612
53.72,-0.002243
53.76,-0.002137
53.8,-0.002168
53.84,-0.002143
53.88,-0.002047
53.92,-0.001813
53.96,-0.00174
54.0,-0.001614
54.04,-0.001378
54.08,-0.001155
54.12,-0.000814
54.16,-0.000426
54.2,-0.000349
54.24,-0.000465
54.28,-0.000513
54.32,-0.000867
54.36,-0.001036
54.4,-0.000921
54.44,-0.000942
54.48,-0.001115
54.52,-0.001134
54.56,-0.001225
54.6,-0.001185
54.64,-0.000866
54.68,-0.000553
54.72,-0.000173
54.76,0.000173
54.8,0.000164
54.84,0.000223
54.88,0.000332
54.92,0.00026
54.96,7.4e-05
55.0,9.8e-05
55.04,-1e-06
55.08,-9.5e-05
55.12,-4e-05
55.16,4.2e-05
55.2,-3.9e-05
55.24,-0.000197
55.28,-0.000371
55.32,-0.000544
55.36,-0.000631
55.4,-0.000582
55.44,-0.000429
55.48,-0.00027
55.52,-0.000109
55.56,0.000111
55.6,0.000368
55.64,0.000754
55.68,0.000883
55.72,0.000918
55.76,0.000851
55.8,0.000918
55.84,0.000667
55.88,0.000745
55.92,0.000991
55.96,0.001237
56.0,0.001302
56.04,0.001585
56.08,0.001923
56.12,0.002166
56.16,0.002423
56.2,0.002671
56.24,0.002756
56.28,0.002706
56.32,0.002596
56.36,0.002617
56.4,0.002671
56.44,0.00275
56.48,0.002749
56.52,0.002668
56.56,0.002492
56.6,0.002364
56.64,0.002271
56.68,0.002253
56.72,0.002178
56.76,0.002049
56.8,0.001958
56.84,0.001925
56.88,0.00194
56.92,0.002088
56.96,0.002246
57.0,0.002443
57.04,0.002645
57.08,0.002831
57.12,0.002791
57.16,0.002751
57.2,0.002546
57.24,0.002207
57.28,0.001786
57.32,0.001448
57.36,0.00126
57.4,0.001133
57.44,0.000898
57.48,0.000634
57.52,0.000347
57.56,-0.000211
57.6,-0.001039
57.64,-0.001625
57.68,-0.002171
57.72,-0.002447
57.76,-0.002569
57.8,-0.002578
57.84,-0.002636
57.88,-0.002573
57.92,-0.002618
57.96,-0.002588
58.0,-0.002516
58.04,-0.002649
58.08,-0.002997
58.12,-0.003323
58.16,-0.003704
58.2,-0.003891
58.24,-0.003954
58.28,-0.003876
58.32,-0.003946
58.36,-0.00399
58.4,-0.004107
58.44,-0.004313
58.48,-0.004421
58.52,-0.004373
58.56,-0.004415
58.6,-0.004474
58.64,-0.00423
58.68,-0.003889
58.72,-0.003628
58.76,-0.003447
58.8,-0.003244
58.84,-0.002931
58.88,-0.002751
58.92,-0.002464
58.96,-0.001919
59.0,-0.001389
59.04,-0.001186
59.08,-0.001223
59.12,-0.00125
59.16,-0.001274
59.2,-0.001232
59.24,-0.001023
59.28,-0.000546
59.32,-6e-06
59.36,0.00045
59.4,0.000987
59.44,0.00167
59.48,0.002116
59.52,0.002354
59.56,0.002555
59.6,0.002757
59.64,0.002694
59.68,0.002928
59.72,0.00328
59.76,0.003579
59.8,0.00369
59.84,0.003823
59.88,0.003834
59.92,0.0039
59.96,0.003955
60.0,0.003876
60.04,0.003913
60.08,0.00399
60.12,0.003928
60.16,0.003862
60.2,0.00403
60.24,0.004041
60.28,0.003856
60.32,0.0035
60.36,0.003211
60.4,0.002929
60.44,0.002695
60.48,0.002487
60.52,0.002337
60.56,0.002074
60.6,0.001588
60.64,0.001075
60.68,0.00065
60.72,0.000428
60.76,0.000249
60.8,0.000284
60.84,0.00031
60.88,0.000329
60.92,0.000378
60.96,0.000425
61.0,0.000392
61.04,0.000408
61.08,4.2e-05
61.12,-0.000524
61.16,-0.001013
61.2,-0.00155
61.24,-0.002138
61.28,-0.002409
61.32,-0.002725
61.36,-0.002977
61.4,-0.003219
61.44,-0.003494
61.48,-0.003572
61.52,-0.003449
61.56,-0.003444
61.6,-0.003414
61.64,-0.003306
61.68,-0.003281
61.72,-0.003102
61.76,-0.003031
61.8,-0.003166
61.84,-0.003454
61.88,-0.003703
61.92,-0.004137
61.96,-0.004333
62.0,-0.004309
62.04,-0.004211
62.08,-0.004191
62.12,-0.004166
62.16,-0.004329
62.2,-0.00434
62.24,-0.004331
62.28,-0.004317
62.32,-0.004095
62.36,-0.003796
62.4,-0.003644
62.44,-0.003342
62.48,-0.003181
62.52,-0.003057
62.56,-0.003007
62.6,-0.002721
62.64,-0.002543
62.68,-0.002029
62.72,-0.001644
62.76,-0.001187
62.8,-0.000933
62.84,-0.000676
62.88,-0.000393
62.92,-1.4e-05
62.96,0.000296
63.0,0.000715
63.04,0.001304
63.08,0.001678
63.12,0.002113
